Time (s),SCL (V)
-9.539898305084747e-06,4.808117282100849
-9.519898305084747e-06,4.833993972293252
-9.499898305084747e-06,4.841387312348224
-9.479898305084747e-06,4.811813952128334
-9.459898305084746e-06,4.84508398237571
-9.439898305084746e-06,4.793330601990903
-9.419898305084746e-06,4.833993972293252
-9.399898305084746e-06,4.841387312348224
-9.379898305084746e-06,4.811813952128334
-9.359898305084747e-06,4.837690642320738
-9.339898305084747e-06,4.848780652403197
-9.319898305084747e-06,4.800723942045876
-9.299898305084747e-06,4.84508398237571
-9.279898305084746e-06,4.84508398237571
-9.259898305084746e-06,4.822903962210793
-9.239898305084746e-06,4.84508398237571
-9.219898305084746e-06,4.830297302265766
-9.199898305084746e-06,4.841387312348224
-9.179898305084747e-06,4.852477322430683
-9.159898305084747e-06,4.822903962210793
-9.139898305084747e-06,4.84508398237571
-9.119898305084747e-06,4.84508398237571
-9.099898305084746e-06,4.833993972293252
-9.079898305084746e-06,4.848780652403197
-9.059898305084746e-06,4.830297302265766
-9.039898305084746e-06,4.822903962210793
-9.019898305084746e-06,4.852477322430683
-8.999898305084747e-06,4.856173992458169
-8.979898305084747e-06,4.833993972293252
-8.959898305084747e-06,4.852477322430683
-8.939898305084747e-06,4.822903962210793
-8.919898305084746e-06,4.841387312348224
-8.899898305084746e-06,4.863567332513141
-8.879898305084746e-06,4.822903962210793
-8.859898305084746e-06,4.852477322430683
-8.839898305084746e-06,4.863567332513141
-8.819898305084747e-06,4.822903962210793
-8.799898305084747e-06,4.856173992458169
-8.779898305084747e-06,4.852477322430683
-8.759898305084747e-06,4.819207292183307
-8.739898305084746e-06,4.856173992458169
-8.719898305084746e-06,4.837690642320738
-8.699898305084746e-06,4.841387312348224
-8.679898305084746e-06,4.859870662485656
-8.659898305084746e-06,4.837690642320738
-8.639898305084747e-06,4.84508398237571
-8.619898305084747e-06,4.852477322430683
-8.599898305084747e-06,4.822903962210793
-8.579898305084746e-06,4.841387312348224
-8.559898305084746e-06,4.830297302265766
-8.539898305084746e-06,4.830297302265766
-8.519898305084746e-06,4.863567332513141
-8.499898305084746e-06,4.852477322430683
-8.479898305084746e-06,4.837690642320738
-8.459898305084747e-06,4.867264002540628
-8.439898305084747e-06,4.830297302265766
-8.419898305084747e-06,4.837690642320738
-8.399898305084746e-06,4.867264002540628
-8.379898305084746e-06,4.811813952128334
-8.359898305084746e-06,4.837690642320738
-8.339898305084746e-06,4.859870662485656
-8.319898305084746e-06,4.815510622155821
-8.299898305084747e-06,4.852477322430683
-8.279898305084747e-06,4.848780652403197
-8.259898305084747e-06,4.82660063223828
-8.239898305084747e-06,4.870960672568114
-8.219898305084746e-06,4.852477322430683
-8.199898305084746e-06,4.84508398237571
-8.179898305084746e-06,4.852477322430683
-8.159898305084746e-06,4.819207292183307
-8.139898305084746e-06,4.852477322430683
-8.119898305084747e-06,4.84508398237571
-8.099898305084747e-06,4.822903962210793
-8.079898305084747e-06,4.841387312348224
-8.059898305084747e-06,4.84508398237571
-8.039898305084746e-06,4.82660063223828
-8.019898305084746e-06,4.870960672568114
-7.999898305084746e-06,4.841387312348224
-7.979898305084746e-06,4.822903962210793
-7.959898305084746e-06,4.859870662485656
-7.939898305084747e-06,4.819207292183307
-7.919898305084747e-06,4.837690642320738
-7.899898305084747e-06,4.863567332513141
-7.879898305084747e-06,4.808117282100849
-7.859898305084746e-06,4.841387312348224
-7.839898305084746e-06,4.848780652403197
-7.819898305084746e-06,4.811813952128334
-7.799898305084746e-06,4.848780652403197
-7.779898305084746e-06,4.848780652403197
-7.759898305084747e-06,4.815510622155821
-7.739898305084747e-06,4.841387312348224
-7.719898305084747e-06,4.833993972293252
-7.699898305084747e-06,4.837690642320738
-7.679898305084746e-06,4.848780652403197
-7.659898305084746e-06,4.819207292183307
-7.639898305084746e-06,4.84508398237571
-7.619898305084745e-06,4.848780652403197
-7.599898305084746e-06,4.811813952128334
-7.579898305084746e-06,4.84508398237571
-7.559898305084745e-06,4.84508398237571
-7.539898305084745e-06,4.811813952128334
-7.519898305084746e-06,4.859870662485656
-7.499898305084746e-06,4.837690642320738
-7.479898305084746e-06,4.819207292183307
-7.459898305084745e-06,4.852477322430683
-7.439898305084745e-06,4.804420612073362
-7.419898305084746e-06,4.837690642320738
-7.399898305084746e-06,4.867264002540628
-7.379898305084745e-06,4.811813952128334
-7.359898305084745e-06,4.822903962210793
-7.339898305084746e-06,4.841387312348224
-7.319898305084746e-06,4.808117282100849
-7.299898305084746e-06,4.841387312348224
-7.279898305084745e-06,4.830297302265766
-7.259898305084745e-06,4.804420612073362
-7.239898305084746e-06,4.84508398237571
-7.219898305084746e-06,4.830297302265766
-7.199898305084745e-06,4.82660063223828
-7.179898305084745e-06,4.841387312348224
-7.159898305084746e-06,4.808117282100849
-7.139898305084746e-06,4.841387312348224
-7.119898305084745e-06,4.856173992458169
-7.099898305084745e-06,4.811813952128334
-7.079898305084746e-06,4.830297302265766
-7.059898305084746e-06,4.82660063223828
-7.039898305084746e-06,4.815510622155821
-7.019898305084745e-06,4.837690642320738
-6.999898305084745e-06,4.819207292183307
-6.979898305084746e-06,4.822903962210793
-6.959898305084746e-06,4.84508398237571
-6.939898305084745e-06,4.808117282100849
-6.919898305084745e-06,4.837690642320738
-6.899898305084746e-06,4.856173992458169
-6.879898305084746e-06,4.815510622155821
-6.859898305084746e-06,4.837690642320738
-6.839898305084745e-06,4.84508398237571
-6.819898305084745e-06,4.804420612073362
-6.799898305084746e-06,4.833993972293252
-6.779898305084746e-06,4.833993972293252
-6.759898305084745e-06,4.808117282100849
-6.739898305084745e-06,4.852477322430683
-6.719898305084746e-06,4.819207292183307
-6.699898305084746e-06,4.822903962210793
-6.679898305084746e-06,4.84508398237571
-6.659898305084745e-06,4.800723942045876
-6.639898305084745e-06,4.837690642320738
-6.619898305084746e-06,4.84508398237571
-6.599898305084746e-06,4.808117282100849
-6.579898305084745e-06,4.848780652403197
-6.559898305084745e-06,4.822903962210793
-6.539898305084746e-06,4.822903962210793
-6.519898305084746e-06,4.837690642320738
-6.499898305084745e-06,4.822903962210793
-6.479898305084745e-06,4.830297302265766
-6.459898305084746e-06,4.848780652403197
-6.439898305084746e-06,4.808117282100849
-6.419898305084746e-06,4.841387312348224
-6.399898305084745e-06,4.848780652403197
-6.379898305084745e-06,4.800723942045876
-6.359898305084746e-06,4.84508398237571
-6.339898305084746e-06,4.841387312348224
-6.319898305084745e-06,4.808117282100849
-6.299898305084745e-06,4.837690642320738
-6.279898305084746e-06,4.82660063223828
-6.259898305084746e-06,4.815510622155821
-6.239898305084746e-06,4.84508398237571
-6.219898305084745e-06,4.822903962210793
-6.199898305084745e-06,4.833993972293252
-6.179898305084746e-06,4.830297302265766
-6.159898305084746e-06,4.793330601990903
-6.139898305084745e-06,4.841387312348224
-6.119898305084745e-06,4.833993972293252
-6.099898305084746e-06,4.800723942045876
-6.079898305084746e-06,4.848780652403197
-6.059898305084745e-06,4.830297302265766
-6.039898305084745e-06,4.815510622155821
-6.019898305084745e-06,4.852477322430683
-5.999898305084746e-06,4.82660063223828
-5.979898305084746e-06,4.811813952128334
-5.959898305084745e-06,4.856173992458169
-5.939898305084745e-06,4.808117282100849
-5.919898305084746e-06,4.84508398237571
-5.899898305084746e-06,4.84508398237571
-5.879898305084745e-06,4.800723942045876
-5.859898305084745e-06,4.822903962210793
-5.839898305084746e-06,4.84508398237571
-5.819898305084746e-06,4.804420612073362
-5.799898305084746e-06,4.833993972293252
-5.779898305084745e-06,4.837690642320738
-5.759898305084745e-06,4.815510622155821
-5.739898305084746e-06,4.848780652403197
-5.719898305084746e-06,4.815510622155821
-5.699898305084745e-06,4.82660063223828
-5.679898305084745e-06,4.841387312348224
-5.659898305084746e-06,4.800723942045876
-5.639898305084746e-06,4.833993972293252
-5.619898305084746e-06,4.841387312348224
-5.599898305084745e-06,4.800723942045876
-5.579898305084745e-06,4.833993972293252
-5.559898305084746e-06,4.82660063223828
-5.539898305084746e-06,4.808117282100849
-5.519898305084745e-06,4.841387312348224
-5.499898305084745e-06,4.822903962210793
-5.479898305084746e-06,4.815510622155821
-5.459898305084746e-06,4.863567332513141
-5.439898305084745e-06,4.79702727201839
-5.419898305084745e-06,4.848780652403197
-5.399898305084745e-06,4.848780652403197
-5.379898305084746e-06,4.804420612073362
-5.359898305084746e-06,4.837690642320738
-5.339898305084745e-06,4.830297302265766
-5.319898305084745e-06,4.804420612073362
-5.299898305084746e-06,4.848780652403197
-5.279898305084746e-06,4.833993972293252
-5.259898305084745e-06,4.815510622155821
-5.239898305084745e-06,4.852477322430683
-5.219898305084746e-06,4.815510622155821
-5.199898305084746e-06,4.833993972293252
-5.179898305084746e-06,4.82660063223828
-5.159898305084745e-06,4.804420612073362
-5.139898305084745e-06,4.841387312348224
-5.119898305084746e-06,4.84508398237571
-5.099898305084746e-06,4.804420612073362
-5.079898305084745e-06,4.833993972293252
-5.059898305084745e-06,4.808117282100849
-5.039898305084746e-06,4.830297302265766
-5.019898305084746e-06,4.856173992458169
-4.999898305084746e-06,3.880253105201811
-4.979898305084745e-06,0.0431096166711323
-4.959898305084745e-06,-0.2969840258575984
-4.939898305084746e-06,-0.2119606152254157
-4.919898305084746e-06,0.0394129466436461
-4.899898305084745e-06,-0.09366717434585722
-4.879898305084745e-06,0.05789629678107711
-4.859898305084746e-06,-0.02343044382361936
-4.839898305084746e-06,-0.0788804942359124
-4.819898305084745e-06,-0.01603710376864695
-4.799898305084745e-06,-0.0788804942359124
-4.779898305084745e-06,-0.04930713401602278
-4.759898305084746e-06,-0.04930713401602278
-4.739898305084746e-06,-0.05670047407099519
-4.719898305084745e-06,-0.07148715418094001
-4.699898305084745e-06,-0.05670047407099519
-4.679898305084746e-06,-0.07148715418094001
-4.659898305084746e-06,-0.0751838242084262
-4.639898305084745e-06,-0.0751838242084262
-4.619898305084745e-06,-0.08627383429088481
-4.599898305084746e-06,-0.0751838242084262
-4.579898305084746e-06,-0.08257716426339862
-4.559898305084746e-06,-0.08627383429088481
-4.539898305084745e-06,-0.08257716426339862
-4.519898305084745e-06,-0.08627383429088481
-4.499898305084746e-06,-0.1010605144008296
-4.479898305084746e-06,-0.08627383429088481
-4.459898305084745e-06,-0.09736384437334342
-4.439898305084745e-06,-0.08257716426339862
-4.419898305084746e-06,-0.08257716426339862
-4.399898305084746e-06,-0.1047571844283158
-4.379898305084746e-06,-0.08997050431837103
-4.359898305084745e-06,-0.1010605144008296
-4.339898305084745e-06,-0.1010605144008296
-4.319898305084746e-06,-0.1010605144008296
-4.299898305084746e-06,-0.1010605144008296
-4.279898305084745e-06,-0.1010605144008296
-4.259898305084745e-06,-0.1010605144008296
-4.239898305084746e-06,-0.09736384437334342
-4.219898305084746e-06,-0.108453854455802
-4.199898305084745e-06,-0.1121505244832882
-4.179898305084745e-06,-0.08997050431837103
-4.159898305084746e-06,-0.1158471945107744
-4.139898305084746e-06,-0.1047571844283158
-4.119898305084746e-06,-0.1121505244832882
-4.099898305084745e-06,-0.1047571844283158
-4.079898305084745e-06,-0.108453854455802
-4.059898305084746e-06,-0.1010605144008296
-4.039898305084746e-06,-0.1010605144008296
-4.019898305084745e-06,-0.1121505244832882
-3.999898305084745e-06,-0.1010605144008296
-3.979898305084746e-06,-0.1158471945107744
-3.959898305084746e-06,-0.108453854455802
-3.939898305084746e-06,-0.1047571844283158
-3.919898305084745e-06,-0.1121505244832882
-3.899898305084745e-06,-0.1121505244832882
-3.879898305084746e-06,-0.09736384437334342
-3.859898305084746e-06,-0.09366717434585722
-3.839898305084745e-06,-0.1047571844283158
-3.819898305084745e-06,-0.1121505244832882
-3.799898305084746e-06,-0.1121505244832882
-3.779898305084746e-06,-0.1047571844283158
-3.759898305084746e-06,-0.1010605144008296
-3.739898305084746e-06,-0.1158471945107744
-3.719898305084746e-06,-0.1047571844283158
-3.699898305084746e-06,-0.1158471945107744
-3.679898305084746e-06,-0.1010605144008296
-3.659898305084746e-06,-0.1121505244832882
-3.639898305084746e-06,-0.1047571844283158
-3.619898305084746e-06,-0.1158471945107744
-3.599898305084746e-06,-0.1047571844283158
-3.579898305084746e-06,-0.1047571844283158
-3.559898305084746e-06,-0.09736384437334342
-3.539898305084746e-06,-0.108453854455802
-3.519898305084746e-06,-0.1010605144008296
-3.499898305084746e-06,-0.108453854455802
-3.479898305084746e-06,-0.1158471945107744
-3.459898305084746e-06,-0.1158471945107744
-3.439898305084746e-06,-0.09736384437334342
-3.419898305084746e-06,-0.1047571844283158
-3.399898305084746e-06,-0.1121505244832882
-3.379898305084746e-06,-0.1047571844283158
-3.359898305084746e-06,-0.1047571844283158
-3.339898305084746e-06,-0.09736384437334342
-3.319898305084746e-06,-0.108453854455802
-3.299898305084746e-06,-0.1047571844283158
-3.279898305084746e-06,-0.1121505244832882
-3.259898305084746e-06,-0.1121505244832882
-3.239898305084746e-06,-0.1158471945107744
-3.219898305084746e-06,-0.1121505244832882
-3.199898305084746e-06,-0.1158471945107744
-3.179898305084746e-06,-0.1121505244832882
-3.159898305084746e-06,-0.1047571844283158
-3.139898305084746e-06,-0.1010605144008296
-3.119898305084746e-06,-0.1010605144008296
-3.099898305084746e-06,-0.1047571844283158
-3.079898305084746e-06,-0.1047571844283158
-3.059898305084746e-06,-0.1010605144008296
-3.039898305084746e-06,-0.1195438645382607
-3.019898305084746e-06,-0.108453854455802
-2.999898305084746e-06,-0.1195438645382607
-2.979898305084746e-06,-0.1195438645382607
-2.959898305084746e-06,-0.1158471945107744
-2.939898305084746e-06,-0.1010605144008296
-2.919898305084746e-06,-0.1047571844283158
-2.899898305084746e-06,-0.1047571844283158
-2.879898305084746e-06,-0.1010605144008296
-2.859898305084746e-06,-0.09736384437334342
-2.839898305084746e-06,-0.1121505244832882
-2.819898305084746e-06,-0.1047571844283158
-2.799898305084746e-06,-0.09366717434585722
-2.779898305084746e-06,-0.1047571844283158
-2.759898305084746e-06,-0.1047571844283158
-2.739898305084746e-06,-0.1010605144008296
-2.719898305084746e-06,-0.09366717434585722
-2.699898305084746e-06,-0.1010605144008296
-2.679898305084746e-06,-0.09736384437334342
-2.659898305084746e-06,-0.108453854455802
-2.639898305084746e-06,-0.09366717434585722
-2.619898305084746e-06,-0.09736384437334342
-2.599898305084746e-06,-0.108453854455802
-2.579898305084746e-06,-0.1047571844283158
-2.559898305084746e-06,-0.09366717434585722
-2.539898305084746e-06,-0.1010605144008296
-2.519898305084746e-06,-0.08997050431837103
-2.499898305084746e-06,-0.08997050431837103
-2.479898305084746e-06,-0.09736384437334342
-2.459898305084746e-06,-0.09736384437334342
-2.439898305084746e-06,-0.108453854455802
-2.419898305084746e-06,-0.1047571844283158
-2.399898305084746e-06,-0.09366717434585722
-2.379898305084746e-06,-0.1010605144008296
-2.359898305084746e-06,-0.1010605144008296
-2.339898305084746e-06,-0.08997050431837103
-2.319898305084746e-06,-0.1047571844283158
-2.299898305084746e-06,-0.08997050431837103
-2.279898305084746e-06,-0.1047571844283158
-2.259898305084746e-06,-0.09736384437334342
-2.239898305084746e-06,-0.1010605144008296
-2.219898305084746e-06,-0.1047571844283158
-2.199898305084746e-06,-0.08997050431837103
-2.179898305084746e-06,-0.08257716426339862
-2.159898305084746e-06,-0.1010605144008296
-2.139898305084746e-06,-0.09736384437334342
-2.119898305084746e-06,-0.1047571844283158
-2.099898305084746e-06,-0.09736384437334342
-2.079898305084746e-06,-0.1010605144008296
-2.059898305084746e-06,-0.0751838242084262
-2.039898305084746e-06,-0.108453854455802
-2.019898305084746e-06,-0.1047571844283158
-1.999898305084746e-06,-0.09366717434585722
-1.979898305084746e-06,-0.09366717434585722
-1.959898305084746e-06,-0.1047571844283158
-1.939898305084746e-06,-0.1010605144008296
-1.919898305084746e-06,-0.1121505244832882
-1.899898305084746e-06,-0.08627383429088481
-1.879898305084746e-06,-0.09366717434585722
-1.859898305084746e-06,-0.09366717434585722
-1.839898305084746e-06,-0.1010605144008296
-1.819898305084746e-06,-0.1010605144008296
-1.799898305084746e-06,-0.09366717434585722
-1.779898305084746e-06,-0.09736384437334342
-1.759898305084746e-06,-0.108453854455802
-1.739898305084746e-06,-0.09366717434585722
-1.719898305084746e-06,-0.09366717434585722
-1.699898305084746e-06,-0.08997050431837103
-1.679898305084746e-06,-0.08627383429088481
-1.659898305084746e-06,-0.1010605144008296
-1.639898305084746e-06,-0.09736384437334342
-1.619898305084746e-06,-0.1010605144008296
-1.599898305084746e-06,-0.09366717434585722
-1.579898305084746e-06,-0.09366717434585722
-1.559898305084746e-06,-0.1010605144008296
-1.539898305084746e-06,-0.08627383429088481
-1.519898305084746e-06,-0.09736384437334342
-1.499898305084746e-06,-0.08997050431837103
-1.479898305084746e-06,-0.09736384437334342
-1.459898305084746e-06,-0.1010605144008296
-1.439898305084746e-06,-0.08997050431837103
-1.419898305084746e-06,-0.09366717434585722
-1.399898305084746e-06,-0.08997050431837103
-1.379898305084746e-06,-0.09366717434585722
-1.359898305084746e-06,-0.09366717434585722
-1.339898305084746e-06,-0.1047571844283158
-1.319898305084746e-06,-0.09366717434585722
-1.299898305084746e-06,-0.08627383429088481
-1.279898305084746e-06,-0.09366717434585722
-1.259898305084746e-06,-0.09736384437334342
-1.239898305084746e-06,-0.09736384437334342
-1.219898305084746e-06,-0.09366717434585722
-1.199898305084746e-06,-0.09736384437334342
-1.179898305084746e-06,-0.09366717434585722
-1.159898305084746e-06,-0.08997050431837103
-1.139898305084746e-06,-0.08997050431837103
-1.119898305084746e-06,-0.108453854455802
-1.099898305084746e-06,-0.108453854455802
-1.079898305084746e-06,-0.08627383429088481
-1.059898305084746e-06,-0.0788804942359124
-1.039898305084746e-06,-0.1047571844283158
-1.019898305084746e-06,-0.09366717434585722
-9.998983050847457e-07,-0.09736384437334342
-9.798983050847457e-07,-0.08627383429088481
-9.598983050847457e-07,-0.09736384437334342
-9.398983050847457e-07,-0.08627383429088481
-9.198983050847457e-07,-0.08997050431837103
-8.998983050847457e-07,-0.08627383429088481
-8.798983050847458e-07,-0.09736384437334342
-8.598983050847458e-07,-0.08997050431837103
-8.398983050847457e-07,-0.08627383429088481
-8.198983050847457e-07,-0.09736384437334342
-7.998983050847457e-07,-0.08997050431837103
-7.798983050847458e-07,-0.0788804942359124
-7.598983050847458e-07,-0.09366717434585722
-7.398983050847457e-07,-0.1010605144008296
-7.198983050847457e-07,-0.0788804942359124
-6.998983050847457e-07,-0.08997050431837103
-6.798983050847457e-07,-0.08257716426339862
-6.598983050847458e-07,-0.09736384437334342
-6.398983050847458e-07,-0.09736384437334342
-6.198983050847457e-07,-0.09736384437334342
-5.998983050847457e-07,-0.09736384437334342
-5.798983050847457e-07,-0.08627383429088481
-5.598983050847458e-07,-0.09366717434585722
-5.398983050847458e-07,-0.09366717434585722
-5.198983050847457e-07,-0.08997050431837103
-4.998983050847457e-07,-0.09366717434585722
-4.798983050847457e-07,-0.08627383429088481
-4.598983050847457e-07,-0.09736384437334342
-4.398983050847458e-07,-0.08997050431837103
-4.198983050847457e-07,-0.08627383429088481
-3.998983050847457e-07,-0.08627383429088481
-3.798983050847458e-07,-0.08627383429088481
-3.598983050847457e-07,-0.08997050431837103
-3.398983050847457e-07,-0.08997050431837103
-3.198983050847457e-07,-0.0751838242084262
-2.998983050847457e-07,-0.08997050431837103
-2.798983050847458e-07,-0.08257716426339862
-2.598983050847457e-07,-0.08627383429088481
-2.398983050847457e-07,-0.09736384437334342
-2.198983050847458e-07,-0.08997050431837103
-1.998983050847458e-07,-0.08257716426339862
-1.798983050847458e-07,-0.08257716426339862
-1.598983050847458e-07,-0.08627383429088481
-1.398983050847458e-07,-0.09366717434585722
-1.198983050847458e-07,-0.09366717434585722
-9.989830508474576e-08,-0.09736384437334342
-7.989830508474577e-08,-0.09736384437334342
-5.989830508474576e-08,-0.09366717434585722
-3.989830508474576e-08,-0.09366717434585722
-1.989830508474576e-08,-0.08627383429088481
1.016949152542365e-10,0.309269858650139
2.010169491525424e-08,4.671340491083859
4.010169491525424e-08,5.100154214272258
6.010169491525423e-08,4.745273891633583
8.010169491525424e-08,4.634373790808997
1.001016949152542e-07,4.811813952128334
1.201016949152542e-07,4.641767130863969
1.401016949152542e-07,4.808117282100849
1.601016949152542e-07,4.79702727201839
1.801016949152542e-07,4.752667231688555
2.001016949152542e-07,4.804420612073362
2.201016949152542e-07,4.771150581825986
2.401016949152542e-07,4.804420612073362
2.601016949152543e-07,4.822903962210793
2.801016949152543e-07,4.785937261935931
3.001016949152542e-07,4.808117282100849
3.201016949152543e-07,4.800723942045876
3.401016949152542e-07,4.785937261935931
3.601016949152543e-07,4.822903962210793
3.801016949152543e-07,4.82660063223828
4.001016949152542e-07,4.800723942045876
4.201016949152543e-07,4.833993972293252
4.401016949152543e-07,4.804420612073362
4.601016949152543e-07,4.822903962210793
4.801016949152542e-07,4.856173992458169
5.001016949152542e-07,4.811813952128334
5.201016949152543e-07,4.82660063223828
5.401016949152543e-07,4.856173992458169
5.601016949152543e-07,4.808117282100849
5.801016949152542e-07,4.84508398237571
6.001016949152542e-07,4.837690642320738
6.201016949152543e-07,4.800723942045876
6.401016949152543e-07,4.852477322430683
6.601016949152543e-07,4.830297302265766
6.801016949152542e-07,4.822903962210793
7.001016949152542e-07,4.859870662485656
7.201016949152543e-07,4.815510622155821
7.401016949152543e-07,4.837690642320738
7.601016949152543e-07,4.867264002540628
7.801016949152543e-07,4.822903962210793
8.001016949152542e-07,4.848780652403197
8.201016949152542e-07,4.84508398237571
8.401016949152543e-07,4.82660063223828
8.601016949152543e-07,4.863567332513141
8.801016949152543e-07,4.837690642320738
9.001016949152542e-07,4.830297302265766
9.201016949152542e-07,4.867264002540628
9.401016949152543e-07,4.830297302265766
9.601016949152542e-07,4.841387312348224
9.801016949152542e-07,4.878354012623086
1.000101694915254e-06,4.815510622155821
1.020101694915254e-06,4.856173992458169
1.040101694915254e-06,4.878354012623086
1.060101694915254e-06,4.830297302265766
1.080101694915254e-06,4.859870662485656
1.100101694915254e-06,4.841387312348224
1.120101694915254e-06,4.808117282100849
1.140101694915254e-06,4.870960672568114
1.160101694915254e-06,4.852477322430683
1.180101694915254e-06,4.830297302265766
1.200101694915254e-06,4.852477322430683
1.220101694915254e-06,4.82660063223828
1.240101694915254e-06,4.841387312348224
1.260101694915254e-06,4.870960672568114
1.280101694915254e-06,4.830297302265766
1.300101694915254e-06,4.867264002540628
1.320101694915254e-06,4.837690642320738
1.340101694915254e-06,4.819207292183307
1.360101694915254e-06,4.863567332513141
1.380101694915254e-06,4.852477322430683
1.400101694915254e-06,4.84508398237571
1.420101694915254e-06,4.870960672568114
1.440101694915254e-06,4.822903962210793
1.460101694915254e-06,4.841387312348224
1.480101694915254e-06,4.863567332513141
1.500101694915254e-06,4.833993972293252
1.520101694915254e-06,4.848780652403197
1.540101694915254e-06,4.863567332513141
1.560101694915254e-06,4.811813952128334
1.580101694915254e-06,4.859870662485656
1.600101694915254e-06,4.852477322430683
1.620101694915254e-06,4.82660063223828
1.640101694915254e-06,4.863567332513141
1.660101694915254e-06,4.848780652403197
1.680101694915254e-06,4.833993972293252
1.700101694915254e-06,4.852477322430683
1.720101694915254e-06,4.822903962210793
1.740101694915254e-06,4.84508398237571
1.760101694915254e-06,4.870960672568114
1.780101694915254e-06,4.822903962210793
1.800101694915254e-06,4.863567332513141
1.820101694915254e-06,4.84508398237571
1.840101694915254e-06,4.830297302265766
1.860101694915254e-06,4.863567332513141
1.880101694915254e-06,4.833993972293252
1.900101694915254e-06,4.822903962210793
1.920101694915254e-06,4.870960672568114
1.940101694915254e-06,4.82660063223828
1.960101694915254e-06,4.84508398237571
1.980101694915254e-06,4.863567332513141
2.000101694915254e-06,4.822903962210793
2.020101694915254e-06,4.859870662485656
2.040101694915254e-06,4.852477322430683
2.060101694915254e-06,4.82660063223828
2.080101694915254e-06,4.859870662485656
2.100101694915254e-06,4.841387312348224
2.120101694915254e-06,4.837690642320738
2.140101694915254e-06,4.867264002540628
2.160101694915254e-06,4.833993972293252
2.180101694915254e-06,4.84508398237571
2.200101694915254e-06,4.863567332513141
2.220101694915254e-06,4.84508398237571
2.240101694915254e-06,4.841387312348224
2.260101694915254e-06,4.870960672568114
2.280101694915254e-06,4.82660063223828
2.300101694915254e-06,4.867264002540628
2.320101694915254e-06,4.837690642320738
2.340101694915254e-06,4.82660063223828
2.360101694915254e-06,4.867264002540628
2.380101694915254e-06,4.830297302265766
2.400101694915254e-06,4.833993972293252
2.420101694915254e-06,4.870960672568114
2.440101694915254e-06,4.82660063223828
2.460101694915254e-06,4.841387312348224
2.480101694915254e-06,4.867264002540628
2.500101694915254e-06,4.822903962210793
2.520101694915254e-06,4.856173992458169
2.540101694915254e-06,4.856173992458169
2.560101694915254e-06,4.822903962210793
2.580101694915254e-06,4.848780652403197
2.600101694915254e-06,4.84508398237571
2.620101694915254e-06,4.830297302265766
2.640101694915254e-06,4.863567332513141
2.660101694915254e-06,4.837690642320738
2.680101694915254e-06,4.837690642320738
2.700101694915254e-06,4.852477322430683
2.720101694915254e-06,4.822903962210793
2.740101694915254e-06,4.848780652403197
2.760101694915254e-06,4.863567332513141
2.780101694915254e-06,4.833993972293252
2.800101694915254e-06,4.848780652403197
2.820101694915254e-06,4.822903962210793
2.840101694915254e-06,4.82660063223828
2.860101694915254e-06,4.856173992458169
2.880101694915254e-06,4.84508398237571
2.900101694915254e-06,4.82660063223828
2.920101694915254e-06,4.859870662485656
2.940101694915254e-06,4.815510622155821
2.960101694915254e-06,4.841387312348224
2.980101694915254e-06,4.863567332513141
3.000101694915254e-06,4.804420612073362
3.020101694915254e-06,4.852477322430683
3.040101694915254e-06,4.859870662485656
3.060101694915254e-06,4.811813952128334
3.080101694915254e-06,4.852477322430683
3.100101694915254e-06,4.837690642320738
3.120101694915254e-06,4.808117282100849
3.140101694915254e-06,4.870960672568114
3.160101694915254e-06,4.830297302265766
3.180101694915254e-06,4.830297302265766
3.200101694915254e-06,4.848780652403197
3.220101694915254e-06,4.819207292183307
3.240101694915254e-06,4.841387312348224
3.260101694915254e-06,4.848780652403197
3.280101694915254e-06,4.811813952128334
3.300101694915254e-06,4.848780652403197
3.320101694915254e-06,4.82660063223828
3.340101694915254e-06,4.830297302265766
3.360101694915254e-06,4.870960672568114
3.380101694915254e-06,4.82660063223828
3.400101694915254e-06,4.819207292183307
3.420101694915254e-06,4.856173992458169
3.440101694915254e-06,4.815510622155821
3.460101694915254e-06,4.822903962210793
3.480101694915254e-06,4.848780652403197
3.500101694915254e-06,4.822903962210793
3.520101694915254e-06,4.837690642320738
3.540101694915254e-06,4.848780652403197
3.560101694915254e-06,4.811813952128334
3.580101694915254e-06,4.852477322430683
3.600101694915254e-06,4.84508398237571
3.620101694915254e-06,4.82660063223828
3.640101694915254e-06,4.870960672568114
3.660101694915254e-06,4.830297302265766
3.680101694915254e-06,4.82660063223828
3.700101694915254e-06,4.84508398237571
3.720101694915254e-06,4.815510622155821
3.740101694915254e-06,4.848780652403197
3.760101694915254e-06,4.852477322430683
3.780101694915254e-06,4.811813952128334
3.800101694915254e-06,4.852477322430683
3.820101694915254e-06,4.819207292183307
3.840101694915254e-06,4.822903962210793
3.860101694915255e-06,4.863567332513141
3.880101694915255e-06,4.830297302265766
3.900101694915254e-06,4.819207292183307
3.920101694915254e-06,4.859870662485656
3.940101694915255e-06,4.808117282100849
3.960101694915255e-06,4.833993972293252
3.980101694915254e-06,4.856173992458169
4.000101694915254e-06,4.800723942045876
4.020101694915254e-06,4.841387312348224
4.040101694915255e-06,4.852477322430683
4.060101694915255e-06,4.82660063223828
4.080101694915254e-06,4.841387312348224
4.100101694915254e-06,4.82660063223828
4.120101694915255e-06,4.815510622155821
4.140101694915255e-06,4.856173992458169
